H2,L_spine,beta,xA,yA,xP,yP,tA_x,tA_y,nA_x,nA_y,tP_x,tP_y,nP_x,nP_y
1,17,-0.47123889803846897,,,,,,,,,,,,
1,17,-0.3141592653589793,,,,,,,,,,,,
1,17,-0.15707963267948966,,,,,,,,,,,,
1,17,0.0,-2.7175564037317668,2.9351128074635335,14.282443596268234,3.9351128074635335,-0.7337782018658834,-0.6793891009329417,-0.6793891009329417,0.7337782018658834,-0.9837782018658835,-0.1793891009329416,-0.1793891009329416,0.9837782018658835
1,17,0.15707963267948966,1.4943399254271712,3.7103838328769054,18.441476180584743,2.0386862677881186,-0.9275959582192264,0.3735849813567928,0.3735849813567928,0.9275959582192264,-0.5096715669470296,0.8603690451461858,0.8603690451461858,0.5096715669470296
1,17,0.3141592653589793,,,,,,,,,,,,
1,17,0.47123889803846897,,,,,,,,,,,,
1,17,0.6283185307179586,,,,,,,,,,,,
1,17,0.7853981633974483,,,,,,,,,,,,
1,18,-0.7853981633974483,,,,,,,,,,,,
1,18,-0.6283185307179586,,,,,,,,,,,,
1,18,-0.47123889803846897,,,,,,,,,,,,
1,18,-0.3141592653589793,,,,,,,,,,,,
1,18,-0.15707963267948966,,,,,,,,,,,,
1,18,0.0,-2.661895003862225,2.9856850115866753,15.338104996137774,3.9856850115866753,-0.7464212528966688,-0.6654737509655563,-0.6654737509655563,0.7464212528966688,-0.9964212528966688,0.08452624903444361,0.08452624903444361,0.9964212528966688
1,18,0.15707963267948966,0.4397446023717241,3.975754605692476,18.374569198124433,2.1476225755634584,-0.993938651423119,0.10993615059293102,0.10993615059293102,0.993938651423119,-0.5369056438908646,0.8436422995311084,0.8436422995311084,0.5369056438908646
1,18,0.3141592653589793,,,,,,,,,,,,
1,18,0.47123889803846897,,,,,,,,,,,,
1,18,0.6283185307179586,,,,,,,,,,,,
1,18,0.7853981633974483,,,,,,,,,,,,
1,19,-0.7853981633974483,,,,,,,,,,,,
1,19,-0.6283185307179586,,,,,,,,,,,,
1,19,-0.47123889803846897,,,,,,,,,,,,
1,19,-0.3141592653589793,,,,,,,,,,,,
1,19,-0.15707963267948966,,,,,,,,,,,,
1,19,0.0,-2.8313702367707396,2.8254809470829576,16.168629763229262,3.8254809470829576,-0.7063702367707394,-0.7078425591926849,-0.7078425591926849,0.7063702367707394,-0.9563702367707394,0.29215744080731554,0.29215744080731554,0.9563702367707394
1,19,0.15707963267948966,-0.45251635956800934,3.974321192898646,18.469996576779838,1.9897546977293974,-0.9935802982246615,-0.11312908989200234,-0.11312908989200234,0.9935802982246615,-0.49743867443234935,0.8674991441949595,0.8674991441949595,0.49743867443234935
1,19,0.3141592653589793,,,,,,,,,,,,
1,19,0.47123889803846897,,,,,,,,,,,,
1,19,0.6283185307179586,,,,,,,,,,,,
1,19,0.7853981633974483,,,,,,,,,,,,
1,20,-0.7853981633974483,,,,,,,,,,,,
1,20,-0.6283185307179586,,,,,,,,,,,,
1,20,-0.47123889803846897,,,,,,,,,,,,
1,20,-0.3141592653589793,,,,,,,,,,,,
1,20,-0.15707963267948966,,,,,,,,,,,,
1,20,0.0,-3.104470524826989,2.5223526241349443,16.89552947517301,3.5223526241349443,-0.6305881560337361,-0.7761176312067473,-0.7761176312067473,0.6305881560337361,-0.8805881560337363,0.47388236879325263,0.47388236879325263,0.8805881560337363
1,20,0.15707963267948966,-1.2676485289029795,3.7938196065667267,18.642552748040004,1.6528186463572472,-0.9484549016416817,-0.3169121322257449,-0.3169121322257449,0.9484549016416817,-0.413204661589312,0.9106381870100014,0.9106381870100013,0.41320466158931196
1,20,0.3141592653589793,,,,,,,,,,,,
1,20,0.47123889803846897,,,,,,,,,,,,
1,20,0.6283185307179586,,,,,,,,,,,,
1,20,0.7853981633974483,,,,,,,,,,,,
2,5,-0.7853981633974483,,,,,,,,,,,,
2,5,-0.6283185307179586,,,,,,,,,,,,
2,5,-0.47123889803846897,,,,,,,,,,,,
2,5,-0.3141592653589793,,,,,,,,,,,,
2,5,-0.15707963267948966,,,,,,,,,,,,
2,5,0.0,,,,,,,,,,,,
2,5,0.15707963267948966,,,,,,,,,,,,
2,5,0.3141592653589793,,,,,,,,,,,,
2,5,0.47123889803846897,,,,,,,,,,,,
2,5,0.6283185307179586,,,,,,,,,,,,
2,5,0.7853981633974483,,,,,,,,,,,,
2,6,-0.7853981633974483,,,,,,,,,,,,
2,6,-0.6283185307179586,,,,,,,,,,,,
2,6,-0.47123889803846897,,,,,,,,,,,,
2,6,-0.3141592653589793,,,,,,,,,,,,
2,6,-0.15707963267948966,,,,,,,,,,,,
2,6,0.0,,,,,,,,,,,,
2,6,0.15707963267948966,,,,,,,,,,,,
2,6,0.3141592653589793,,,,,,,,,,,,
2,6,0.47123889803846897,,,,,,,,,,,,
2,6,0.6283185307179586,,,,,,,,,,,,
2,6,0.7853981633974483,,,,,,,,,,,,
2,7,-0.7853981633974483,,,,,,,,,,,,
2,7,-0.6283185307179586,,,,,,,,,,,,
2,7,-0.47123889803846897,,,,,,,,,,,,
2,7,-0.3141592653589793,,,,,,,,,,,,
2,7,-0.15707963267948966,,,,,,,,,,,,
2,7,0.0,,,,,,,,,,,,
2,7,0.15707963267948966,3.980817485183865,0.3912699191790849,11.207504799430291,1.2716053450877443,-0.09781747979477122,0.9952043712959663,0.9952043712959663,0.09781747979477122,-0.3179013362719361,-0.9481238001424274,-0.9481238001424274,0.3179013362719361
2,7,0.3141592653589793,3.827423364634696,1.1622522909628628,11.102852967450666,0.901246362928538,-0.29056307274071574,0.9568558411586741,0.956855841158674,0.2905630727407157,-0.2253115907321345,-0.9742867581373336,-0.9742867581373336,0.2253115907321345
2,7,0.47123889803846897,,,,,,,,,,,,
2,7,0.6283185307179586,,,,,,,,,,,,
2,7,0.7853981633974483,,,,,,,,,,,,
2,8,-0.7853981633974483,,,,,,,,,,,,
2,8,-0.6283185307179586,,,,,,,,,,,,
2,8,-0.47123889803846897,,,,,,,,,,,,
2,8,-0.3141592653589793,,,,,,,,,,,,
2,8,-0.15707963267948966,,,,,,,,,,,,
2,8,0.0,3.9555734516094203,0.5945070806329705,11.955573451609421,2.5945070806329706,-0.14862677015824263,0.9888933629023551,0.9888933629023551,0.14862677015824263,-0.6486267701582428,-0.7611066370976449,-0.7611066370976449,0.6486267701582428
2,8,0.15707963267948966,3.6142574736127067,1.7138094743683427,11.82863312845427,2.437710435236771,-0.4284523685920857,0.9035643684031767,0.9035643684031767,0.4284523685920857,-0.6094276088091928,-0.7928417178864327,-0.7928417178864327,0.6094276088091928
2,8,0.3141592653589793,3.2098846519968625,2.386763608084173,11.436370771107986,1.8167406856749009,-0.5966909020210434,0.8024711629992157,0.8024711629992157,0.5966909020210434,-0.4541851714187253,-0.8909073072230035,-0.8909073072230036,0.45418517141872533
2,8,0.47123889803846897,3.035804515616663,2.604590359914871,11.071837708602699,0.7546794103752328,-0.6511475899787178,0.7589511289041657,0.7589511289041657,0.6511475899787178,-0.18866985259380814,-0.9820405728493251,-0.9820405728493251,0.18866985259380814
2,8,0.6283185307179586,,,,,,,,,,,,
2,8,0.7853981633974483,,,,,,,,,,,,
2,9,-0.7853981633974483,,,,,,,,,,,,
2,9,-0.6283185307179586,,,,,,,,,,,,
2,9,-0.47123889803846897,,,,,,,,,,,,
2,9,-0.3141592653589793,,,,,,,,,,,,
2,9,-0.15707963267948966,,,,,,,,,,,,
2,9,0.0,3.7745966692414834,1.32379000772445,12.774596669241483,3.32379000772445,-0.3309475019311125,0.9436491673103709,0.9436491673103709,0.3309475019311125,-0.8309475019311126,-0.5563508326896294,-0.5563508326896294,0.8309475019311126
2,9,0.15707963267948966,3.1660071605819073,2.444667392334607,12.368071156018608,3.0121338881628046,-0.6111668480836518,0.791501790145477,0.791501790145477,0.6111668480836518,-0.7530334720407011,-0.6579822109953479,-0.6579822109953479,0.7530334720407011
2,9,0.3141592653589793,2.507018864678861,3.1168664411784337,11.684561500085138,2.2378265243942144,-0.7792166102946084,0.6267547161697152,0.6267547161697152,0.7792166102946084,-0.5594566310985537,-0.8288596249787156,-0.8288596249787156,0.5594566310985537
2,9,0.47123889803846897,2.2082043505249214,3.335241152648907,11.135244067699325,1.031339703369722,-0.8338102881622268,0.5520510876312303,0.5520510876312303,0.8338102881622268,-0.2578349258424305,-0.9661889830751687,-0.9661889830751687,0.2578349258424305
2,9,0.6283185307179586,,,,,,,,,,,,
2,9,0.7853981633974483,,,,,,,,,,,,
2,10,-0.7853981633974483,,,,,,,,,,,,
2,10,-0.6283185307179586,,,,,,,,,,,,
2,10,-0.47123889803846897,,,,,,,,,,,,
2,10,-0.3141592653589793,,,,,,,,,,,,
2,10,-0.15707963267948966,3.9953960504349455,0.19186036633145342,13.55941052630586,3.7315816979240375,-0.047965091582863356,0.9988490126087364,0.9988490126087364,0.047965091582863356,-0.9328954244810095,-0.36014736842353484,-0.3601473684235348,0.9328954244810094
2,10,0.0,3.5985884360051026,1.7464710900127571,13.598588436005102,3.746471090012757,-0.43661777250318934,0.8996471090012758,0.8996471090012758,0.43661777250318934,-0.9366177725031892,-0.3503528909987246,-0.3503528909987246,0.9366177725031892
2,10,0.15707963267948966,2.676677727739378,2.9724394597407633,12.866430063771217,3.38347149052873,-0.7431098649351908,0.6691694319348445,0.6691694319348445,0.7431098649351908,-0.8458678726321825,-0.5333924840571957,-0.5333924840571957,0.8458678726321825
2,10,0.3141592653589793,1.6972060379399867,3.622083884282645,11.825805189641418,2.434026973123478,-0.9055209710706613,0.42430150948499673,0.4243015094849967,0.9055209710706612,-0.6085067432808696,-0.7935487025896457,-0.7935487025896457,0.6085067432808696
2,10,0.47123889803846897,1.3142035579204074,3.7779450774659686,11.13224979928318,1.0200531284472367,-0.9444862693664922,0.32855088948010186,0.32855088948010186,0.9444862693664922,-0.25501328211180924,-0.9669375501792051,-0.9669375501792051,0.25501328211180924
2,10,0.6283185307179586,,,,,,,,,,,,
2,10,0.7853981633974483,,,,,,,,,,,,
2,11,-0.7853981633974483,,,,,,,,,,,,
2,11,-0.6283185307179586,,,,,,,,,,,,
2,11,-0.47123889803846897,,,,,,,,,,,,
2,11,-0.3141592653589793,,,,,,,,,,,,
2,11,-0.15707963267948966,3.9903595222496833,0.2775443805795397,14.542062338715736,3.9737001772123546,-0.06938609514488492,0.9975898805624208,0.9975898805624208,0.06938609514488492,-0.9934250443030886,-0.11448441532106601,-0.11448441532106601,0.9934250443030886
2,11,0.0,3.4832396974191324,1.9664793948382653,14.483239697419133,3.9664793948382653,-0.4916198487095663,0.8708099243547831,0.8708099243547832,0.4916198487095664,-0.9916198487095663,-0.12919007564521667,-0.12919007564521667,0.9916198487095663
2,11,0.15707963267948966,2.1446440459981684,3.3764629297483197,13.322084722625146,3.6310604954960555,-0.8441157324370799,0.5361610114995421,0.5361610114995421,0.8441157324370799,-0.9077651238740141,-0.41947881934371367,-0.41947881934371367,0.9077651238740141
2,11,0.3141592653589793,0.7452732628578799,3.929957730519397,11.824928930854465,2.432883824985282,-0.9824894326298493,0.18631831571447,0.18631831571447,0.9824894326298493,-0.6082209562463208,-0.793767767286384,-0.7937677672863841,0.6082209562463209
2,11,0.47123889803846897,0.3660216328976846,3.983218317422598,11.075074398448825,0.7713358686643192,-0.9958045793556496,0.09150540822442116,0.09150540822442114,0.9958045793556495,-0.19283396716607987,-0.981231400387794,-0.981231400387794,0.19283396716607987
2,11,0.6283185307179586,,,,,,,,,,,,
2,11,0.7853981633974483,,,,,,,,,,,,
2,12,-0.7853981633974483,,,,,,,,,,,,
2,12,-0.6283185307179586,,,,,,,,,,,,
2,12,-0.47123889803846897,,,,,,,,,,,,
2,12,-0.3141592653589793,,,,,,,,,,,,
2,12,-0.15707963267948966,3.998457226458809,0.11108468922100082,15.53784838352,3.9636749508940463,-0.027771172305250204,0.9996143066147023,0.9996143066147023,0.027771172305250204,-0.9909187377235117,0.13446209588000005,0.13446209588000005,0.9909187377235117
2,12,0.0,3.4806758753205744,1.9710138129808614,15.480675875320575,3.9710138129808614,-0.49275345324521536,0.8701689688301436,0.8701689688301436,0.49275345324521536,-0.9927534532452154,0.12016896883014372,0.12016896883014372,0.9927534532452154
2,12,0.15707963267948966,1.5468669455818473,3.6887942003676875,13.711995962803961,3.7869573010751925,-0.9221985500919219,0.38671673639546184,0.38671673639546184,0.9221985500919219,-0.9467393252687981,-0.32200100929900977,-0.32200100929900977,0.9467393252687981
2,12,0.3141592653589793,-0.3876487850028566,3.981171739511599,11.64306339928888,2.175080839602537,-0.9952929348778997,-0.09691219625071415,-0.09691219625071415,0.9952929348778997,-0.5437702099006343,-0.8392341501777798,-0.8392341501777798,0.5437702099006343
2,12,0.47123889803846897,,,,,,,,,,,,
2,12,0.6283185307179586,,,,,,,,,,,,
2,12,0.7853981633974483,,,,,,,,,,,,
2,13,-0.7853981633974483,,,,,,,,,,,,
2,13,-0.6283185307179586,,,,,,,,,,,,
2,13,-0.47123889803846897,,,,,,,,,,,,
2,13,-0.3141592653589793,,,,,,,,,,,,
2,13,-0.15707963267948966,,,,,,,,,,,,
2,13,0.0,3.6457513110645907,1.6457513110645905,16.64575131106459,3.6457513110645907,-0.4114378277661476,0.9114378277661477,0.9114378277661477,0.4114378277661476,-0.9114378277661478,0.4114378277661475,0.4114378277661475,0.9114378277661478
2,13,0.15707963267948966,0.8008812514416223,3.91900360054559,13.953698609258874,3.8607322362128644,-0.9797509001363977,0.2002203128604056,0.2002203128604056,0.9797509001363977,-0.9651830590532161,-0.26157534768528157,-0.26157534768528157,0.9651830590532161
2,13,0.3141592653589793,,,,,,,,,,,,
2,13,0.47123889803846897,,,,,,,,,,,,
2,13,0.6283185307179586,,,,,,,,,,,,
2,13,0.7853981633974483,,,,,,,,,,,,
2,14,-0.7853981633974483,,,,,,,,,,,,
2,14,-0.6283185307179586,,,,,,,,,,,,
2,14,-0.47123889803846897,,,,,,,,,,,,
2,14,-0.3141592653589793,,,,,,,,,,,,
2,14,-0.15707963267948966,,,,,,,,,,,,
2,14,0.0,3.9351128074635335,0.7175564037317669,17.935112807463533,2.7175564037317668,-0.17938910093294172,0.9837782018658834,0.9837782018658834,0.17938910093294172,-0.6793891009329418,0.7337782018658833,0.7337782018658833,0.6793891009329418
2,14,0.15707963267948966,-0.5337201160051572,3.964232944438488,13.606785582407234,3.7495271150655314,-0.991058236109622,-0.1334300290012893,-0.1334300290012893,0.991058236109622,-0.937381778766383,-0.3483036043981916,-0.3483036043981916,0.937381778766383
2,14,0.3141592653589793,,,,,,,,,,,,
2,14,0.47123889803846897,,,,,,,,,,,,
2,14,0.6283185307179586,,,,,,,,,,,,
2,14,0.7853981633974483,,,,,,,,,,,,
2,15,-0.7853981633974483,,,,,,,,,,,,
2,15,-0.6283185307179586,,,,,,,,,,,,
2,15,-0.47123889803846897,,,,,,,,,,,,
2,15,-0.3141592653589793,,,,,,,,,,,,
2,15,-0.15707963267948966,,,,,,,,,,,,
2,15,0.0,,,,,,,,,,,,
2,15,0.15707963267948966,3.712163762745024,1.4899128157589305,18.840357801752553,1.1187725213457431,-0.37247820393973263,0.928040940686256,0.928040940686256,0.37247820393973263,-0.27969313033643567,0.9600894504381379,0.9600894504381379,0.27969313033643567
2,15,0.3141592653589793,,,,,,,,,,,,
2,15,0.47123889803846897,,,,,,,,,,,,
2,15,0.6283185307179586,,,,,,,,,,,,
2,15,0.7853981633974483,,,,,,,,,,,,
2,16,-0.7853981633974483,,,,,,,,,,,,
2,16,-0.6283185307179586,,,,,,,,,,,,
2,16,-0.47123889803846897,,,,,,,,,,,,
2,16,-0.3141592653589793,,,,,,,,,,,,
2,16,-0.15707963267948966,,,,,,,,,,,,
2,16,0.0,,,,,,,,,,,,
2,16,0.15707963267948966,1.1312816820884182,3.83669151167659,17.247164061691084,3.3091167522231717,-0.9591728779191476,0.2828204205221046,0.2828204205221046,0.9591728779191476,-0.8272791880557929,0.561791015422771,0.561791015422771,0.8272791880557929
2,16,0.3141592653589793,,,,,,,,,,,,
2,16,0.47123889803846897,,,,,,,,,,,,
2,16,0.6283185307179586,,,,,,,,,,,,
2,16,0.7853981633974483,,,,,,,,,,,,
2,17,-0.7853981633974483,,,,,,,,,,,,
2,17,-0.6283185307179586,,,,,,,,,,,,
2,17,-0.47123889803846897,,,,,,,,,,,,
2,17,-0.3141592653589793,,,,,,,,,,,,
2,17,-0.15707963267948966,,,,,,,,,,,,
2,17,0.0,,,,,,,,,,,,
2,17,0.15707963267948966,0.13690750850491154,3.9976563551804922,17.240478228702713,3.313647130686843,-0.9994140887951231,0.034226877126227885,0.034226877126227885,0.9994140887951231,-0.8284117826717109,0.5601195571756784,0.5601195571756784,0.828411782671711
2,17,0.3141592653589793,,,,,,,,,,,,
2,17,0.47123889803846897,,,,,,,,,,,,
2,17,0.6283185307179586,,,,,,,,,,,,
2,17,0.7853981633974483,,,,,,,,,,,,
2,18,-0.7853981633974483,,,,,,,,,,,,
2,18,-0.6283185307179586,,,,,,,,,,,,
2,18,-0.47123889803846897,,,,,,,,,,,,
2,18,-0.3141592653589793,,,,,,,,,,,,
2,18,-0.15707963267948966,,,,,,,,,,,,
2,18,0.0,-3.4806758753205744,1.9710138129808614,14.519324124679425,3.9710138129808614,-0.49275345324521536,-0.8701689688301436,-0.8701689688301436,0.49275345324521536,-0.9927534532452154,-0.12016896883014372,-0.12016896883014372,0.9927534532452154
2,18,0.15707963267948966,-0.5840225238727089,3.957135035806758,17.50723653692023,3.1166913462728782,-0.9892837589516895,-0.14600563096817723,-0.14600563096817723,0.9892837589516895,-0.7791728365682196,0.6268091342300579,0.6268091342300579,0.7791728365682196
2,18,0.3141592653589793,1.2606373341374923,3.796155095854056,18.99768861620015,0.13596222969530958,-0.949038773963514,0.3151593335343731,0.3151593335343731,0.949038773963514,-0.0339905574238274,0.9994221540500379,0.9994221540500379,0.0339905574238274
2,18,0.47123889803846897,,,,,,,,,,,,
2,18,0.6283185307179586,,,,,,,,,,,,
2,18,0.7853981633974483,,,,,,,,,,,,
2,19,-0.7853981633974483,,,,,,,,,,,,
2,19,-0.6283185307179586,,,,,,,,,,,,
2,19,-0.47123889803846897,,,,,,,,,,,,
2,19,-0.3141592653589793,,,,,,,,,,,,
2,19,-0.15707963267948966,,,,,,,,,,,,
2,19,0.0,-3.4832396974191324,1.9664793948382653,15.516760302580867,3.9664793948382653,-0.4916198487095663,-0.8708099243547831,-0.8708099243547832,0.4916198487095664,-0.9916198487095663,0.12919007564521667,0.12919007564521667,0.9916198487095663
2,19,0.15707963267948966,-1.2311642605853779,3.8058158866998886,17.8477831408027,2.8089377321257776,-0.9514539716749723,-0.3077910651463445,-0.30779106514634447,0.9514539716749721,-0.7022344330314444,0.7119457852006752,0.7119457852006752,0.7022344330314444
2,19,0.3141592653589793,0.3118488847887101,3.987825256083325,18.99995668314652,0.01861539554963132,-0.9969563140208313,0.07796222119717752,0.07796222119717752,0.9969563140208313,-0.004653848887407831,0.9999891707866306,0.9999891707866306,0.004653848887407831
2,19,0.47123889803846897,,,,,,,,,,,,
2,19,0.6283185307179586,,,,,,,,,,,,
2,19,0.7853981633974483,,,,,,,,,,,,
2,20,-0.7853981633974483,,,,,,,,,,,,
2,20,-0.6283185307179586,,,,,,,,,,,,
2,20,-0.47123889803846897,,,,,,,,,,,,
2,20,-0.3141592653589793,,,,,,,,,,,,
2,20,-0.15707963267948966,,,,,,,,,,,,
2,20,0.0,-3.5985884360051026,1.7464710900127571,16.4014115639949,3.746471090012757,-0.43661777250318934,-0.8996471090012758,-0.8996471090012758,0.43661777250318934,-0.9366177725031892,0.3503528909987246,0.3503528909987246,0.9366177725031892
2,20,0.15707963267948966,-1.8582877963970572,3.542141508432684,18.20834794558616,2.388828888818342,-0.885535377108171,-0.4645719490992643,-0.4645719490992643,0.885535377108171,-0.5972072222045856,0.8020869863965396,0.8020869863965396,0.5972072222045856
2,20,0.3141592653589793,,,,,,,,,,,,
2,20,0.47123889803846897,,,,,,,,,,,,
2,20,0.6283185307179586,,,,,,,,,,,,
2,20,0.7853981633974483,,,,,,,,,,,,
3,5,-0.7853981633974483,,,,,,,,,,,,
3,5,-0.6283185307179586,,,,,,,,,,,,
3,5,-0.47123889803846897,,,,,,,,,,,,
3,5,-0.3141592653589793,,,,,,,,,,,,
3,5,-0.15707963267948966,,,,,,,,,,,,
3,5,0.0,,,,,,,,,,,,
3,5,0.15707963267948966,,,,,,,,,,,,
3,5,0.3141592653589793,,,,,,,,,,,,
3,5,0.47123889803846897,,,,,,,,,,,,
3,5,0.6283185307179586,,,,,,,,,,,,
3,5,0.7853981633974483,,,,,,,,,,,,
3,6,-0.7853981633974483,,,,,,,,,,,,
3,6,-0.6283185307179586,,,,,,,,,,,,
3,6,-0.47123889803846897,,,,,,,,,,,,
3,6,-0.3141592653589793,,,,,,,,,,,,
3,6,-0.15707963267948966,,,,,,,,,,,,
3,6,0.0,,,,,,,,,,,,
3,6,0.15707963267948966,,,,,,,,,,,,
3,6,0.3141592653589793,,,,,,,,,,,,
3,6,0.47123889803846897,,,,,,,,,,,,
3,6,0.6283185307179586,,,,,,,,,,,,
3,6,0.7853981633974483,,,,,,,,,,,,
3,7,-0.7853981633974483,,,,,,,,,,,,
3,7,-0.6283185307179586,,,,,,,,,,,,
3,7,-0.47123889803846897,,,,,,,,,,,,
3,7,-0.3141592653589793,,,,,,,,,,,,
3,7,-0.15707963267948966,,,,,,,,,,,,
3,7,0.0,,,,,,,,,,,,
3,7,0.15707963267948966,,,,,,,,,,,,
3,7,0.3141592653589793,3.8431073467147865,1.1092907290818004,11.427553943905703,1.7993413173426291,-0.27732268227045015,0.9607768366786967,0.9607768366786967,0.27732268227045015,-0.4498353293356573,-0.8931115140235741,-0.8931115140235741,0.4498353293356573
3,7,0.47123889803846897,3.5985622853867,1.7465249721067404,11.197579453923915,1.2416110464950165,-0.43663124302668516,0.8996405713466751,0.8996405713466751,0.43663124302668516,-0.3104027616237541,-0.9506051365190211,-0.9506051365190213,0.31040276162375413
3,7,0.6283185307179586,3.5749541812068037,1.7943529759420223,11.001428898708856,0.10690719301955287,-0.44858824398550556,0.8937385453017009,0.8937385453017009,0.44858824398550556,-0.02672679825488822,-0.9996427753227862,-0.9996427753227863,0.026726798254888225
3,7,0.7853981633974483,,,,,,,,,,,,
3,8,-0.7853981633974483,,,,,,,,,,,,
3,8,-0.6283185307179586,,,,,,,,,,,,
3,8,-0.47123889803846897,,,,,,,,,,,,
3,8,-0.3141592653589793,,,,,,,,,,,,
3,8,-0.15707963267948966,,,,,,,,,,,,
3,8,0.0,,,,,,,,,,,,
3,8,0.15707963267948966,3.831846918568884,1.1475840677937916,12.202657038450678,2.859173369257358,-0.28689601694844796,0.9579617296422211,0.9579617296422211,0.28689601694844796,-0.7147933423143394,-0.6993357403873305,-0.6993357403873305,0.7147933423143394
3,8,0.3141592653589793,3.370445348119522,2.1540887064695076,11.905948461605593,2.535122300355389,-0.5385221766173769,0.8426113370298804,0.8426113370298804,0.5385221766173769,-0.6337805750888473,-0.7735128845986019,-0.7735128845986019,0.6337805750888473
3,8,0.47123889803846897,2.9234774368382244,2.7300695368978802,11.413501129563807,1.7711651115466096,-0.6825173842244701,0.7308693592095561,0.7308693592095561,0.6825173842244701,-0.4427912778866524,-0.8966247176090483,-0.8966247176090483,0.4427912778866524
3,8,0.6283185307179586,2.806102419010825,2.8505769966835834,11.041594130887825,0.5753459614686407,-0.7126442491708959,0.7015256047527062,0.7015256047527062,0.7126442491708959,-0.14383649036716023,-0.9896014672780441,-0.9896014672780441,0.14383649036716023
3,8,0.7853981633974483,,,,,,,,,,,,
3,9,-0.7853981633974483,,,,,,,,,,,,
3,9,-0.6283185307179586,,,,,,,,,,,,
3,9,-0.47123889803846897,,,,,,,,,,,,
3,9,-0.3141592653589793,,,,,,,,,,,,
3,9,-0.15707963267948966,,,,,,,,,,,,
3,9,0.0,3.9746794344808962,0.44935886896179267,12.974679434480896,3.4493588689617924,-0.11233971724044818,0.9936698586202242,0.9936698586202242,0.11233971724044818,-0.8623397172404481,-0.506330141379776,-0.506330141379776,0.8623397172404481
3,9,0.15707963267948966,3.5455611456461633,1.851754887258102,12.904059606123095,3.406909723681437,-0.4629387218145255,0.8863902864115408,0.8863902864115408,0.4629387218145255,-0.8517274309203593,-0.5239850984692263,-0.5239850984692263,0.8517274309203593
3,9,0.3141592653589793,2.7945724414897413,2.861881351360686,12.281132071270966,2.93389795087162,-0.7154703378401716,0.6986431103724353,0.6986431103724353,0.7154703378401716,-0.733474487717905,-0.6797169821822586,-0.6797169821822586,0.733474487717905
3,9,0.47123889803846897,2.136868405786804,3.3813892731169184,11.517898622700756,1.968494348026101,-0.8453473182792297,0.5342171014467011,0.5342171014467011,0.8453473182792297,-0.49212358700652525,-0.8705253443248111,-0.8705253443248111,0.49212358700652525
3,9,0.6283185307179586,2.0008385443235075,3.463617346005385,11.045347250575453,0.6006010584979693,-0.8659043365013464,0.500209636080877,0.5002096360808769,0.8659043365013462,-0.1501502646244923,-0.9886631873561365,-0.9886631873561365,0.1501502646244923
3,9,0.7853981633974483,,,,,,,,,,,,
3,10,-0.7853981633974483,,,,,,,,,,,,
3,10,-0.6283185307179586,,,,,,,,,,,,
3,10,-0.47123889803846897,,,,,,,,,,,,
3,10,-0.3141592653589793,,,,,,,,,,,,
3,10,-0.15707963267948966,,,,,,,,,,,,
3,10,0.0,3.909004654941586,0.8483410915693107,13.909004654941587,3.848341091569311,-0.21208527289232768,0.9772511637353966,0.9772511637353966,0.21208527289232768,-0.9620852728923277,-0.27274883626460333,-0.27274883626460333,0.9620852728923277
3,10,0.15707963267948966,3.2414951815528874,2.3436529154227195,13.587681982624957,3.742373286805824,-0.58591322885568,0.810373795388222,0.8103737953882219,0.5859132288556799,-0.935593321701456,-0.3530795043437607,-0.35307950434376073,0.9355933217014561
3,10,0.3141592653589793,2.1108489712835525,3.3976928378579436,12.54846511735993,3.16069244299393,-0.849423209464486,0.5277122428208882,0.5277122428208882,0.849423209464486,-0.7901731107484825,-0.6128837206600175,-0.6128837206600175,0.7901731107484825
3,10,0.47123889803846897,1.2295949119473075,3.806323206522706,11.501631653049627,1.9394377816923418,-0.9515808016306765,0.3073987279868269,0.3073987279868269,0.9515808016306765,-0.48485944542308546,-0.8745920867375934,-0.8745920867375934,0.48485944542308546
3,10,0.6283185307179586,1.164188653137041,3.8268348252710047,11.017714353763933,0.37603328547111614,-0.9567087063177513,0.2910471632842603,0.2910471632842603,0.9567087063177513,-0.09400832136777901,-0.9955714115590164,-0.9955714115590164,0.09400832136777901
3,10,0.7853981633974483,,,,,,,,,,,,
3,11,-0.7853981633974483,,,,,,,,,,,,
3,11,-0.6283185307179586,,,,,,,,,,,,
3,11,-0.47123889803846897,,,,,,,,,,,,
3,11,-0.3141592653589793,,,,,,,,,,,,
3,11,-0.15707963267948966,,,,,,,,,,,,
3,11,0.0,3.8734993995195195,0.9979991993593593,14.87349939951952,3.9979991993593593,-0.24949979983983983,0.9683748498798799,0.9683748498798799,0.24949979983983983,-0.9994997998398398,-0.031625150120119905,-0.031625150120119905,0.9994997998398398
3,11,0.15707963267948966,2.9565064184223697,2.694266096328893,14.290381560089576,3.9365520026717666,-0.6735665240822233,0.7391266046055924,0.7391266046055924,0.6735665240822233,-0.9841380006679417,-0.17740460997760588,-0.17740460997760588,0.9841380006679417
3,11,0.3141592653589793,1.2736352204605315,3.79181398873975,12.662307882832064,3.245796599500789,-0.9479534971849375,0.31840880511513286,0.31840880511513286,0.9479534971849375,-0.8114491498751975,-0.5844230292919842,-0.5844230292919842,0.8114491498751975
