time,x,y,z,shaft_length
522.976,-0.000680,-0.003891,0.040179,0.0400
523.008,-0.000680,-0.004058,0.040169,0.0400
523.040,-0.000680,-0.004223,0.040159,0.0400
523.072,-0.000680,-0.004387,0.040148,0.0400
523.104,-0.000680,-0.004550,0.040136,0.0400
523.136,-0.000680,-0.004712,0.040124,0.0400
523.168,-0.000680,-0.004873,0.040112,0.0400
523.200,-0.000680,-0.005033,0.040099,0.0400
523.232,-0.000680,-0.005191,0.040085,0.0400
523.264,-0.000680,-0.005348,0.040071,0.0400
523.296,-0.000680,-0.005504,0.040056,0.0400
523.328,-0.000680,-0.005659,0.040041,0.0400
523.360,-0.000680,-0.005813,0.040025,0.0400
523.392,-0.000680,-0.005965,0.040009,0.0400
523.424,-0.000680,-0.006116,0.039992,0.0400
523.456,-0.000680,-0.006266,0.039975,0.0400
523.488,-0.000680,-0.006415,0.039957,0.0400
523.520,-0.000680,-0.006562,0.039938,0.0400
523.552,-0.000680,-0.006709,0.039919,0.0400
523.584,-0.000680,-0.006854,0.039900,0.0400
523.616,-0.000680,-0.006999,0.039880,0.0400
523.648,-0.000680,-0.007141,0.039859,0.0400
523.680,-0.000680,-0.007283,0.039838,0.0400
523.712,-0.000680,-0.007423,0.039816,0.0400
523.744,-0.000680,-0.007562,0.039794,0.0400
523.776,-0.000680,-0.007699,0.039771,0.0400
523.808,-0.000680,-0.007835,0.039748,0.0400
523.840,-0.000680,-0.007970,0.039724,0.0400
523.872,-0.000680,-0.008104,0.039700,0.0400
523.904,-0.000680,-0.008236,0.039675,0.0400
523.936,-0.000680,-0.008367,0.039649,0.0400
523.968,-0.000680,-0.008497,0.039623,0.0400
524.000,-0.000680,-0.008625,0.039597,0.0400
524.032,-0.000680,-0.008752,0.039570,0.0400
524.064,-0.000680,-0.008878,0.039543,0.0400
524.096,-0.000680,-0.009002,0.039515,0.0400
524.128,-0.000680,-0.009125,0.039486,0.0400
524.160,-0.000680,-0.009247,0.039457,0.0400
524.192,-0.000680,-0.009367,0.039427,0.0400
524.224,-0.000680,-0.009486,0.039397,0.0400
524.256,-0.000680,-0.009603,0.039367,0.0400
524.288,-0.000680,-0.009720,0.039336,0.0400
524.320,-0.000680,-0.009834,0.039304,0.0400
524.352,-0.000680,-0.009948,0.039272,0.0400
524.384,-0.000680,-0.010060,0.039239,0.0400
524.416,-0.000680,-0.010171,0.039206,0.0400
524.448,-0.000680,-0.010280,0.039176,0.0400
524.512,-0.000680,-0.010421,0.039130,0.0400
524.672,-0.000680,-0.010521,0.039096,0.0400
532.544,-0.000680,-0.010468,0.038965,0.0400
532.576,-0.000680,-0.010399,0.038840,0.0400
532.608,-0.000680,-0.010331,0.038714,0.0400
532.640,-0.000680,-0.010262,0.038589,0.0400
532.672,-0.000680,-0.010194,0.038463,0.0400
532.704,-0.000680,-0.010126,0.038337,0.0400
532.736,-0.000680,-0.010058,0.038211,0.0400
532.768,-0.000680,-0.009991,0.038085,0.0400
532.800,-0.000680,-0.009923,0.037960,0.0400
532.832,-0.000680,-0.009856,0.037834,0.0400
532.864,-0.000680,-0.009789,0.037709,0.0400
532.896,-0.000680,-0.009722,0.037583,0.0400
532.928,-0.000680,-0.009656,0.037457,0.0400
532.960,-0.000680,-0.009589,0.037331,0.0400
532.992,-0.000680,-0.009523,0.037205,0.0400
533.024,-0.000680,-0.009457,0.037078,0.0400
533.056,-0.000680,-0.009391,0.036952,0.0400
533.088,-0.000680,-0.009325,0.036825,0.0400
533.120,-0.000680,-0.009260,0.036698,0.0400
533.152,-0.000680,-0.009194,0.036571,0.0400
533.184,-0.000680,-0.009129,0.036444,0.0400
533.216,-0.000680,-0.009064,0.036317,0.0400
533.248,-0.000680,-0.008999,0.036189,0.0400
533.280,-0.000680,-0.008935,0.036062,0.0400
533.312,-0.000680,-0.008870,0.035934,0.0400
533.344,-0.000680,-0.008806,0.035806,0.0400
533.376,-0.000680,-0.008742,0.035678,0.0400
533.408,-0.000680,-0.008678,0.035549,0.0400
533.440,-0.000680,-0.008614,0.035421,0.0400
533.472,-0.000680,-0.008551,0.035292,0.0400
533.504,-0.000680,-0.008487,0.035164,0.0400
533.536,-0.000680,-0.008424,0.035035,0.0400
533.568,-0.000680,-0.008361,0.034906,0.0400
533.600,-0.000680,-0.008298,0.034777,0.0400
533.632,-0.000680,-0.008236,0.034648,0.0400
533.664,-0.000680,-0.008173,0.034518,0.0400
533.696,-0.000680,-0.008111,0.034389,0.0400
533.728,-0.000680,-0.008049,0.034259,0.0400
533.760,-0.000680,-0.007987,0.034129,0.0400
533.792,-0.000680,-0.007926,0.033999,0.0400
533.824,-0.000680,-0.007864,0.033869,0.0400
533.856,-0.000680,-0.007803,0.033739,0.0400
533.888,-0.000680,-0.007742,0.033608,0.0400
533.920,-0.000680,-0.007681,0.033478,0.0400
533.952,-0.000680,-0.007620,0.033347,0.0400
533.984,-0.000680,-0.007560,0.033216,0.0400
534.016,-0.000680,-0.007500,0.033086,0.0400
534.048,-0.000680,-0.007440,0.032955,0.0400
534.080,-0.000680,-0.007380,0.032823,0.0400
534.112,-0.000680,-0.007320,0.032692,0.0400
534.144,-0.000680,-0.007261,0.032561,0.0400
534.176,-0.000680,-0.007202,0.032429,0.0400
534.208,-0.000680,-0.007143,0.032298,0.0400
534.240,-0.000680,-0.007084,0.032166,0.0400
534.272,-0.000680,-0.007025,0.032034,0.0400
534.304,-0.000680,-0.006967,0.031902,0.0400
534.336,-0.000680,-0.006909,0.031770,0.0400
534.368,-0.000680,-0.006851,0.031638,0.0400
534.400,-0.000680,-0.006793,0.031506,0.0400
534.432,-0.000680,-0.006735,0.031373,0.0400
534.464,-0.000680,-0.006689,0.031267,0.0400
534.528,-0.000680,-0.006637,0.031145,0.0400
534.720,-0.000680,-0.006597,0.031051,0.0400
542.528,-0.000680,-0.006433,0.031041,0.0400
542.560,-0.000680,-0.006274,0.031041,0.0400
542.592,-0.000680,-0.006114,0.031041,0.0400
542.624,-0.000680,-0.005954,0.031041,0.0400
542.656,-0.000680,-0.005794,0.031041,0.0400
542.688,-0.000680,-0.005634,0.031041,0.0400
542.720,-0.000680,-0.005475,0.031041,0.0400
542.752,-0.000680,-0.005315,0.031041,0.0400
542.784,-0.000680,-0.005155,0.031041,0.0400
542.816,-0.000680,-0.004995,0.031041,0.0400
542.848,-0.000680,-0.004835,0.031041,0.0400
542.880,-0.000680,-0.004676,0.031041,0.0400
542.912,-0.000680,-0.004516,0.031041,0.0400
542.944,-0.000680,-0.004356,0.031041,0.0400
542.976,-0.000680,-0.004196,0.031041,0.0400
543.008,-0.000680,-0.004036,0.031041,0.0400
543.040,-0.000680,-0.003876,0.031041,0.0400
543.072,-0.000680,-0.003716,0.031041,0.0400
543.104,-0.000680,-0.003557,0.031041,0.0400
543.136,-0.000680,-0.003397,0.031041,0.0400
543.168,-0.000680,-0.003237,0.031041,0.0400
543.200,-0.000680,-0.003077,0.031041,0.0400
543.232,-0.000680,-0.002917,0.031041,0.0400
543.264,-0.000680,-0.002757,0.031041,0.0400
543.296,-0.000680,-0.002597,0.031041,0.0400
543.328,-0.000680,-0.002438,0.031041,0.0400
543.360,-0.000680,-0.002278,0.031041,0.0400
543.392,-0.000680,-0.002118,0.031041,0.0400
543.424,-0.000680,-0.001958,0.031041,0.0400
543.456,-0.000680,-0.001842,0.031041,0.0400
543.520,-0.000680,-0.001709,0.031041,0.0400
543.712,-0.000680,-0.001606,0.031041,0.0400
563.616,-0.000680,-0.001541,0.031192,0.0500
563.648,-0.000680,-0.001487,0.031344,0.0500
563.680,-0.000680,-0.001431,0.031495,0.0500
563.712,-0.000680,-0.001375,0.031645,0.0500
563.744,-0.000680,-0.001318,0.031796,0.0500
563.776,-0.000680,-0.001260,0.031946,0.0500
563.808,-0.000680,-0.001201,0.032097,0.0500
563.840,-0.000680,-0.001142,0.032247,0.0500
563.872,-0.000680,-0.001081,0.032397,0.0500
563.904,-0.000680,-0.001020,0.032548,0.0500
563.936,-0.000680,-0.000958,0.032698,0.0500
563.968,-0.000680,-0.000895,0.032848,0.0500
564.000,-0.000680,-0.000832,0.032998,0.0500
564.032,-0.000680,-0.000767,0.033147,0.0500
564.064,-0.000680,-0.000702,0.033297,0.0500
564.096,-0.000680,-0.000636,0.033446,0.0500
564.128,-0.000680,-0.000570,0.033596,0.0500
564.160,-0.000680,-0.000502,0.033745,0.0500
564.192,-0.000680,-0.000434,0.033894,0.0500
564.224,-0.000680,-0.000365,0.034043,0.0500
564.256,-0.000680,-0.000295,0.034192,0.0500
564.288,-0.000680,-0.000225,0.034341,0.0500
564.320,-0.000680,-0.000153,0.034490,0.0500
564.352,-0.000680,-0.000081,0.034638,0.0500
564.384,-0.000680,-0.000008,0.034787,0.0500
564.416,-0.000680,0.000065,0.034935,0.0500
564.448,-0.000680,0.000140,0.035083,0.0500
564.480,-0.000680,0.000215,0.035231,0.0500
564.512,-0.000680,0.000291,0.035379,0.0500
564.544,-0.000680,0.000367,0.035527,0.0500
564.576,-0.000680,0.000445,0.035675,0.0500
564.608,-0.000680,0.000523,0.035822,0.0500
564.640,-0.000680,0.000602,0.035970,0.0500
564.672,-0.000680,0.000682,0.036117,0.0500
564.704,-0.000680,0.000763,0.036264,0.0500
564.736,-0.000680,0.000844,0.036411,0.0500
564.768,-0.000680,0.000926,0.036558,0.0500
564.800,-0.000680,0.001009,0.036705,0.0500
564.832,-0.000680,0.001092,0.036851,0.0500
564.864,-0.000680,0.001177,0.036998,0.0500
564.896,-0.000680,0.001262,0.037144,0.0500
564.928,-0.000680,0.001348,0.037290,0.0500
564.960,-0.000680,0.001434,0.037436,0.0500
564.992,-0.000680,0.001522,0.037582,0.0500
565.024,-0.000680,0.001610,0.037728,0.0500
565.056,-0.000680,0.001699,0.037873,0.0500
565.088,-0.000680,0.001788,0.038019,0.0500
565.120,-0.000680,0.001879,0.038164,0.0500
565.152,-0.000680,0.001970,0.038309,0.0500
565.184,-0.000680,0.002061,0.038454,0.0500
565.216,-0.000680,0.002154,0.038599,0.0500
565.248,-0.000680,0.002247,0.038743,0.0500
565.280,-0.000680,0.002342,0.038888,0.0500
565.312,-0.000680,0.002436,0.039032,0.0500
565.344,-0.000680,0.002532,0.039176,0.0500
565.376,-0.000680,0.002628,0.039320,0.0500
565.408,-0.000680,0.002725,0.039464,0.0500
565.440,-0.000680,0.002823,0.039608,0.0500
565.472,-0.000680,0.002922,0.039753,0.0500
565.504,-0.000680,0.003021,0.039897,0.0500
565.536,-0.000680,0.003102,0.040014,0.0500
565.600,-0.000680,0.003184,0.040147,0.0500
565.728,-0.000680,0.003248,0.040237,0.0500
573.600,-0.000680,0.003198,0.040117,0.0500
573.632,-0.000680,0.003098,0.039973,0.0500
573.664,-0.000680,0.002998,0.039828,0.0500
573.696,-0.000680,0.002899,0.039684,0.0500
573.728,-0.000680,0.002800,0.039539,0.0500
573.760,-0.000680,0.002703,0.039395,0.0500
573.792,-0.000680,0.002606,0.039251,0.0500
573.824,-0.000680,0.002510,0.039107,0.0500
573.856,-0.000680,0.002415,0.038963,0.0500
573.888,-0.000680,0.002320,0.038818,0.0500
573.920,-0.000680,0.002226,0.038674,0.0500
573.952,-0.000680,0.002133,0.038529,0.0500
573.984,-0.000680,0.002041,0.038384,0.0500
574.016,-0.000680,0.001949,0.038239,0.0500
574.048,-0.000680,0.001859,0.038094,0.0500
574.080,-0.000680,0.001768,0.037948,0.0500
574.112,-0.000680,0.001679,0.037803,0.0500
574.144,-0.000680,0.001591,0.037657,0.0500
574.176,-0.000680,0.001503,0.037511,0.0500
574.208,-0.000680,0.001416,0.037365,0.0500
574.240,-0.000680,0.001329,0.037219,0.0500
574.272,-0.000680,0.001244,0.037072,0.0500
574.304,-0.000680,0.001159,0.036926,0.0500
574.336,-0.000680,0.001075,0.036779,0.0500
574.368,-0.000680,0.000992,0.036633,0.0500
574.400,-0.000680,0.000909,0.036486,0.0500
574.432,-0.000680,0.000827,0.036339,0.0500
574.464,-0.000680,0.000746,0.036191,0.0500
574.496,-0.000680,0.000666,0.036044,0.0500
574.528,-0.000680,0.000587,0.035897,0.0500
574.560,-0.000680,0.000508,0.035749,0.0500
574.592,-0.000680,0.000430,0.035601,0.0500
574.624,-0.000680,0.000353,0.035454,0.0500
574.656,-0.000680,0.000276,0.035306,0.0500
574.688,-0.000680,0.000201,0.035157,0.0500
574.720,-0.000680,0.000126,0.035009,0.0500
574.752,-0.000680,0.000052,0.034861,0.0500
574.784,-0.000680,-0.000021,0.034712,0.0500
574.816,-0.000680,-0.000094,0.034564,0.0500
574.848,-0.000680,-0.000166,0.034415,0.0500
574.880,-0.000680,-0.000237,0.034266,0.0500
574.912,-0.000680,-0.000307,0.034117,0.0500
574.944,-0.000680,-0.000376,0.033968,0.0500
574.976,-0.000680,-0.000445,0.033819,0.0500
575.008,-0.000680,-0.000513,0.033669,0.0500
575.040,-0.000680,-0.000580,0.033520,0.0500
575.072,-0.000680,-0.000647,0.033370,0.0500
575.104,-0.000680,-0.000712,0.033220,0.0500
575.136,-0.000680,-0.000777,0.033071,0.0500
575.168,-0.000680,-0.000841,0.032921,0.0500
575.200,-0.000680,-0.000904,0.032771,0.0500
575.232,-0.000680,-0.000967,0.032620,0.0500
575.264,-0.000680,-0.001028,0.032470,0.0500
575.296,-0.000680,-0.001089,0.032320,0.0500
575.328,-0.000680,-0.001149,0.032169,0.0500
575.360,-0.000680,-0.001209,0.032019,0.0500
575.392,-0.000680,-0.001267,0.031868,0.0500
575.424,-0.000680,-0.001325,0.031717,0.0500
575.456,-0.000680,-0.001382,0.031566,0.0500
575.488,-0.000680,-0.001438,0.031415,0.0500
575.520,-0.000680,-0.001482,0.031296,0.0500
575.584,-0.000680,-0.001531,0.031159,0.0500
575.744,-0.000680,-0.001567,0.031058,0.0500
583.584,-0.000680,-0.001626,0.031174,0.0500
583.616,-0.000680,-0.001680,0.031307,0.0500
583.648,-0.000680,-0.001735,0.031440,0.0500
583.680,-0.000680,-0.001790,0.031573,0.0500
583.712,-0.000680,-0.001845,0.031706,0.0500
583.744,-0.000680,-0.001900,0.031839,0.0500
583.776,-0.000680,-0.001955,0.031971,0.0500
583.808,-0.000680,-0.002010,0.032104,0.0500
583.840,-0.000680,-0.002066,0.032236,0.0500
583.872,-0.000680,-0.002122,0.032368,0.0500
583.904,-0.000680,-0.002178,0.032501,0.0500
583.936,-0.000680,-0.002234,0.032633,0.0500
583.968,-0.000680,-0.002290,0.032765,0.0500
584.000,-0.000680,-0.002347,0.032897,0.0500
584.032,-0.000680,-0.002403,0.033028,0.0500
584.064,-0.000680,-0.002460,0.033160,0.0500
584.096,-0.000680,-0.002517,0.033292,0.0500
584.128,-0.000680,-0.002575,0.033423,0.0500
584.160,-0.000680,-0.002632,0.033554,0.0500
584.192,-0.000680,-0.002690,0.033685,0.0500
584.224,-0.000680,-0.002748,0.033817,0.0500
584.256,-0.000680,-0.002806,0.033948,0.0500
584.288,-0.000680,-0.002864,0.034078,0.0500
584.320,-0.000680,-0.002922,0.034209,0.0500
584.352,-0.000680,-0.002981,0.034340,0.0500
584.384,-0.000680,-0.003040,0.034470,0.0500
584.416,-0.000680,-0.003099,0.034601,0.0500
584.448,-0.000680,-0.003158,0.034731,0.0500
584.480,-0.000680,-0.003217,0.034861,0.0500
584.512,-0.000680,-0.003277,0.034991,0.0500
584.544,-0.000680,-0.003336,0.035121,0.0500
584.576,-0.000680,-0.003396,0.035250,0.0500
584.608,-0.000680,-0.003456,0.035380,0.0500
584.640,-0.000680,-0.003517,0.035509,0.0500
584.672,-0.000680,-0.003577,0.035639,0.0500
584.704,-0.000680,-0.003638,0.035768,0.0500
584.736,-0.000680,-0.003698,0.035897,0.0500
584.768,-0.000680,-0.003759,0.036026,0.0500
584.800,-0.000680,-0.003821,0.036155,0.0500
584.832,-0.000680,-0.003882,0.036283,0.0500
584.864,-0.000680,-0.003943,0.036412,0.0500
584.896,-0.000680,-0.004005,0.036540,0.0500
584.928,-0.000680,-0.004067,0.036669,0.0500
584.960,-0.000680,-0.004129,0.036797,0.0500
584.992,-0.000680,-0.004191,0.036925,0.0500
585.024,-0.000680,-0.004254,0.037052,0.0500
585.056,-0.000680,-0.004316,0.037180,0.0500
585.088,-0.000680,-0.004379,0.037308,0.0500
585.120,-0.000680,-0.004442,0.037435,0.0500
585.152,-0.000680,-0.004505,0.037562,0.0500
585.184,-0.000680,-0.004568,0.037689,0.0500
585.216,-0.000680,-0.004631,0.037816,0.0500
585.248,-0.000680,-0.004695,0.037943,0.0500
585.280,-0.000680,-0.004759,0.038069,0.0500
585.312,-0.000680,-0.004823,0.038196,0.0500
585.344,-0.000680,-0.004887,0.038322,0.0500
585.376,-0.000680,-0.004951,0.038448,0.0500
585.408,-0.000680,-0.005015,0.038575,0.0500
585.440,-0.000680,-0.005080,0.038702,0.0500
585.472,-0.000680,-0.005145,0.038829,0.0500
585.504,-0.000680,-0.005197,0.038930,0.0500
585.568,-0.000680,-0.005256,0.039046,0.0500
585.760,-0.000680,-0.005302,0.039135,0.0500
593.568,-0.000680,-0.005242,0.039018,0.0500
593.600,-0.000680,-0.005177,0.038892,0.0500
593.632,-0.000680,-0.005112,0.038765,0.0500
593.664,-0.000680,-0.005047,0.038638,0.0500
593.696,-0.000680,-0.004982,0.038511,0.0500
593.728,-0.000680,-0.004918,0.038385,0.0500
593.760,-0.000680,-0.004853,0.038259,0.0500
593.792,-0.000680,-0.004789,0.038132,0.0500
593.824,-0.000680,-0.004725,0.038006,0.0500
593.856,-0.000680,-0.004662,0.037879,0.0500
593.888,-0.000680,-0.004598,0.037753,0.0500
593.920,-0.000680,-0.004535,0.037626,0.0500
593.952,-0.000680,-0.004472,0.037499,0.0500
593.984,-0.000680,-0.004409,0.037371,0.0500
594.016,-0.000680,-0.004346,0.037244,0.0500
594.048,-0.000680,-0.004283,0.037116,0.0500
594.080,-0.000680,-0.004221,0.036989,0.0500
594.112,-0.000680,-0.004159,0.036861,0.0500
594.144,-0.000680,-0.004096,0.036733,0.0500
594.176,-0.000680,-0.004034,0.036605,0.0500
594.208,-0.000680,-0.003973,0.036476,0.0500
594.240,-0.000680,-0.003911,0.036348,0.0500
594.272,-0.000680,-0.003850,0.036219,0.0500
594.304,-0.000680,-0.003788,0.036091,0.0500
594.336,-0.000680,-0.003727,0.035962,0.0500
594.368,-0.000680,-0.003667,0.035833,0.0500
594.400,-0.000680,-0.003606,0.035704,0.0500
594.432,-0.000680,-0.003545,0.035574,0.0500
594.464,-0.000680,-0.003485,0.035445,0.0500
594.496,-0.000680,-0.003425,0.035316,0.0500
594.528,-0.000680,-0.003365,0.035186,0.0500
594.560,-0.000680,-0.003305,0.035056,0.0500
594.592,-0.000680,-0.003245,0.034926,0.0500
594.624,-0.000680,-0.003186,0.034796,0.0500
594.656,-0.000680,-0.003127,0.034666,0.0500
594.688,-0.000680,-0.003068,0.034536,0.0500
594.720,-0.000680,-0.003009,0.034405,0.0500
594.752,-0.000680,-0.002950,0.034275,0.0500
594.784,-0.000680,-0.002892,0.034144,0.0500
594.816,-0.000680,-0.002833,0.034013,0.0500
594.848,-0.000680,-0.002775,0.033882,0.0500
594.880,-0.000680,-0.002717,0.033751,0.0500
594.912,-0.000680,-0.002659,0.033620,0.0500
594.944,-0.000680,-0.002602,0.033489,0.0500
594.976,-0.000680,-0.002545,0.033358,0.0500
595.008,-0.000680,-0.002487,0.033226,0.0500
595.040,-0.000680,-0.002430,0.033095,0.0500
595.072,-0.000680,-0.002374,0.032963,0.0500
595.104,-0.000680,-0.002317,0.032831,0.0500
595.136,-0.000680,-0.002260,0.032699,0.0500
595.168,-0.000680,-0.002204,0.032567,0.0500
595.200,-0.000680,-0.002148,0.032435,0.0500
595.232,-0.000680,-0.002092,0.032303,0.0500
595.264,-0.000680,-0.002037,0.032170,0.0500
595.296,-0.000680,-0.001981,0.032038,0.0500
595.328,-0.000680,-0.001926,0.031905,0.0500
595.360,-0.000680,-0.001871,0.031773,0.0500
595.392,-0.000680,-0.001816,0.031640,0.0500
595.424,-0.000680,-0.001762,0.031507,0.0500
595.456,-0.000680,-0.001707,0.031374,0.0500
595.488,-0.000680,-0.001664,0.031268,0.0500
595.552,-0.000680,-0.001614,0.031146,0.0500
595.744,-0.000680,-0.001577,0.031051,0.0500
603.552,-0.000680,-0.001519,0.031192,0.0500
603.584,-0.000680,-0.001464,0.031343,0.0500
603.616,-0.000680,-0.001409,0.031494,0.0500
603.648,-0.000680,-0.001353,0.031645,0.0500
603.680,-0.000680,-0.001296,0.031795,0.0500
603.712,-0.000680,-0.001238,0.031946,0.0500
603.744,-0.000680,-0.001179,0.032097,0.0500
603.776,-0.000680,-0.001120,0.032247,0.0500
603.808,-0.000680,-0.001060,0.032397,0.0500
603.840,-0.000680,-0.000998,0.032548,0.0500
603.872,-0.000680,-0.000937,0.032698,0.0500
603.904,-0.000680,-0.000874,0.032848,0.0500
603.936,-0.000680,-0.000810,0.032997,0.0500
603.968,-0.000680,-0.000746,0.033147,0.0500
604.000,-0.000680,-0.000681,0.033297,0.0500
604.032,-0.000680,-0.000615,0.033446,0.0500
604.064,-0.000680,-0.000548,0.033596,0.0500
604.096,-0.000680,-0.000481,0.033745,0.0500
604.128,-0.000680,-0.000413,0.033894,0.0500
604.160,-0.000680,-0.000344,0.034043,0.0500
604.192,-0.000680,-0.000274,0.034192,0.0500
604.224,-0.000680,-0.000203,0.034341,0.0500
604.256,-0.000680,-0.000132,0.034490,0.0500
604.288,-0.000680,-0.000060,0.034638,0.0500
604.320,-0.000680,0.000013,0.034787,0.0500
604.352,-0.000680,0.000087,0.034935,0.0500
604.384,-0.000680,0.000161,0.035083,0.0500
604.416,-0.000680,0.000236,0.035231,0.0500
604.448,-0.000680,0.000312,0.035379,0.0500
604.480,-0.000680,0.000389,0.035527,0.0500
604.512,-0.000680,0.000466,0.035675,0.0500
604.544,-0.000680,0.000545,0.035822,0.0500
604.576,-0.000680,0.000624,0.035970,0.0500
604.608,-0.000680,0.000703,0.036117,0.0500
604.640,-0.000680,0.000784,0.036264,0.0500
604.672,-0.000680,0.000865,0.036411,0.0500
604.704,-0.000680,0.000947,0.036558,0.0500
604.736,-0.000680,0.001030,0.036705,0.0500
604.768,-0.000680,0.001114,0.036851,0.0500
604.800,-0.000680,0.001198,0.036998,0.0500
604.832,-0.000680,0.001283,0.037144,0.0500
604.864,-0.000680,0.001369,0.037290,0.0500
604.896,-0.000680,0.001456,0.037436,0.0500
604.928,-0.000680,0.001543,0.037582,0.0500
604.960,-0.000680,0.001631,0.037728,0.0500
604.992,-0.000680,0.001720,0.037873,0.0500
605.024,-0.000680,0.001810,0.038019,0.0500
605.056,-0.000680,0.001900,0.038164,0.0500
605.088,-0.000680,0.001991,0.038309,0.0500
605.120,-0.000680,0.002083,0.038454,0.0500
605.152,-0.000680,0.002176,0.038599,0.0500
605.184,-0.000680,0.002269,0.038743,0.0500
605.216,-0.000680,0.002363,0.038888,0.0500
605.248,-0.000680,0.002458,0.039032,0.0500
605.280,-0.000680,0.002554,0.039176,0.0500
605.312,-0.000680,0.002650,0.039320,0.0500
605.344,-0.000680,0.002747,0.039464,0.0500
605.376,-0.000680,0.002845,0.039608,0.0500
605.408,-0.000680,0.002943,0.039753,0.0500
605.440,-0.000680,0.003043,0.039897,0.0500
605.472,-0.000680,0.003124,0.040014,0.0500
605.536,-0.000680,0.003206,0.040147,0.0500
605.664,-0.000680,0.003269,0.040237,0.0500
613.568,-0.000680,0.003012,0.040250,0.0500
613.600,-0.000680,0.002842,0.040244,0.0500
613.632,-0.000680,0.002673,0.040240,0.0500
613.664,-0.000680,0.002505,0.040235,0.0500
613.696,-0.000680,0.002338,0.040230,0.0500
613.728,-0.000680,0.002172,0.040224,0.0500
613.760,-0.000680,0.002006,0.040217,0.0500
613.792,-0.000680,0.001843,0.040211,0.0500
613.824,-0.000680,0.001680,0.040203,0.0500
613.856,-0.000680,0.001518,0.040196,0.0500
613.888,-0.000680,0.001357,0.040187,0.0500
613.920,-0.000680,0.001197,0.040179,0.0500
613.952,-0.000680,0.001039,0.040169,0.0500
613.984,-0.000680,0.000881,0.040160,0.0500
614.016,-0.000680,0.000725,0.040149,0.0500
614.048,-0.000680,0.000569,0.040139,0.0500
614.080,-0.000680,0.000415,0.040127,0.0500
614.112,-0.000680,0.000262,0.040116,0.0500
614.144,-0.000680,0.000110,0.040103,0.0500
614.176,-0.000680,-0.000041,0.040091,0.0500
614.208,-0.000680,-0.000191,0.040078,0.0500
614.240,-0.000680,-0.000339,0.040064,0.0500
614.272,-0.000680,-0.000487,0.040050,0.0500
614.304,-0.000680,-0.000633,0.040035,0.0500
614.336,-0.000680,-0.000779,0.040020,0.0500
614.368,-0.000680,-0.000923,0.040005,0.0500
614.400,-0.000680,-0.001066,0.039988,0.0500
614.432,-0.000680,-0.001207,0.039972,0.0500
614.464,-0.000680,-0.001348,0.039955,0.0500
614.496,-0.000680,-0.001488,0.039937,0.0500
614.528,-0.000680,-0.001626,0.039919,0.0500
614.560,-0.000680,-0.001764,0.039901,0.0500
614.592,-0.000680,-0.001900,0.039882,0.0500
614.624,-0.000680,-0.002035,0.039862,0.0500
614.656,-0.000680,-0.002169,0.039843,0.0500
614.688,-0.000680,-0.002302,0.039822,0.0500
614.720,-0.000680,-0.002433,0.039801,0.0500
614.752,-0.000680,-0.002563,0.039780,0.0500
614.784,-0.000680,-0.002692,0.039758,0.0500
614.816,-0.000680,-0.002820,0.039736,0.0500
614.848,-0.000680,-0.002946,0.039713,0.0500
614.880,-0.000680,-0.003071,0.039690,0.0500
614.912,-0.000680,-0.003195,0.039666,0.0500
614.944,-0.000680,-0.003318,0.039642,0.0500
614.976,-0.000680,-0.003439,0.039617,0.0500
615.008,-0.000680,-0.003559,0.039592,0.0500
615.040,-0.000680,-0.003678,0.039567,0.0500
615.072,-0.000680,-0.003796,0.039540,0.0500
615.104,-0.000680,-0.003912,0.039514,0.0500
615.136,-0.000680,-0.004028,0.039487,0.0500
615.168,-0.000680,-0.004142,0.039460,0.0500
615.200,-0.000680,-0.004254,0.039432,0.0500
615.232,-0.000680,-0.004366,0.039403,0.0500
615.264,-0.000680,-0.004476,0.039375,0.0500
615.296,-0.000680,-0.004585,0.039345,0.0500
615.328,-0.000680,-0.004692,0.039316,0.0500
615.360,-0.000680,-0.004798,0.039285,0.0500
615.392,-0.000680,-0.004903,0.039255,0.0500
615.424,-0.000680,-0.005007,0.039224,0.0500
615.488,-0.000680,-0.005141,0.039181,0.0500
615.648,-0.000680,-0.005236,0.039150,0.0500
623.552,-0.000680,-0.005050,0.039204,0.0500
623.584,-0.000680,-0.004948,0.039234,0.0500
623.616,-0.000680,-0.004844,0.039265,0.0500
623.648,-0.000680,-0.004738,0.039295,0.0500
623.680,-0.000680,-0.004632,0.039326,0.0500
623.712,-0.000680,-0.004524,0.039355,0.0500
623.744,-0.000680,-0.004415,0.039385,0.0500
623.776,-0.000680,-0.004304,0.039413,0.0500
623.808,-0.000680,-0.004192,0.039442,0.0500
623.840,-0.000680,-0.004079,0.039470,0.0500
623.872,-0.000680,-0.003965,0.039497,0.0500
623.904,-0.000680,-0.003850,0.039524,0.0500
623.936,-0.000680,-0.003733,0.039550,0.0500
623.968,-0.000680,-0.003615,0.039576,0.0500
624.000,-0.000680,-0.003495,0.039602,0.0500
624.032,-0.000680,-0.003375,0.039627,0.0500
624.064,-0.000680,-0.003253,0.039651,0.0500
624.096,-0.000680,-0.003130,0.039676,0.0500
624.128,-0.000680,-0.003006,0.039699,0.0500
624.160,-0.000680,-0.002880,0.039722,0.0500
624.192,-0.000680,-0.002753,0.039745,0.0500
624.224,-0.000680,-0.002625,0.039767,0.0500
624.256,-0.000680,-0.002496,0.039789,0.0500
